Region,Province,City,year,month,EMP_w,observed,projection_reliance,ts_model
NCR,NCR,Paranaque City,2026,5,418870.1456438974,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2026,6,456229.02604358486,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2026,7,466902.30430916575,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2026,8,427778.90550372127,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2026,9,447802.8984239314,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2026,10,468125.8392706737,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2026,11,474144.8184476951,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2026,12,433121.91488229827,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,1,503220.78474133037,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,2,513816.0985062266,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,3,422564.3921931103,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,4,486019.4354633161,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,5,445769.31785134156,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,6,485527.3259229324,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,7,496886.02508343564,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,8,455250.1840503646,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,9,476560.085836229,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,10,498188.13350732584,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,11,504593.6419203864,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2027,12,460936.31296342023,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,1,535536.8203621408,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,2,546812.5482661619,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,3,449700.80301767116,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,4,517230.827888039,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,5,474395.91196500306,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,6,516707.11585841194,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,7,528795.2525497319,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,8,484485.62425920734,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,9,507164.01392567763,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,10,530180.9802983479,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,11,536997.8402380605,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2028,12,490536.90729560325,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,1,569928.1402118842,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,2,581927.9773650587,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,3,478579.8708337913,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,4,550446.5661187303,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,5,504860.86026261316,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,6,549889.2221384414,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,7,562753.6396745732,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,8,515598.5177764705,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,9,539733.2774310395,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,10,564228.3566474878,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,11,571482.9844523474,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Paranaque City,2029,12,522038.4045511963,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,1,305978.9905197582,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,2,302404.107407078,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,3,292413.58519304637,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,4,283431.1266314633,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,5,279817.97450274415,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,6,294164.20693132933,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,7,276881.620119386,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,8,259745.9644062841,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,9,286819.7882854052,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,10,273342.87067990465,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,11,264549.34123449126,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2025,12,271981.60986774036,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,1,262857.30619392684,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,2,259786.2321199807,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,3,251203.67633015322,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,4,243487.1175674566,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,5,240383.16773805645,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,6,252707.5825738725,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,7,237860.6344035642,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,8,223139.91030103285,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,9,246398.21441252026,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,10,234820.6016765549,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,11,227266.34620943296,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2026,12,233651.18364067955,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,1,225812.77002764025,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,2,223174.50307725839,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,3,215801.48870349096,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,4,209172.42621131113,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,5,206505.91669269552,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,6,217093.44911986025,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,7,204338.88451848458,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,8,191692.75520012,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,9,211673.26155776132,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,10,201727.28425140204,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,11,195237.6516167712,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2027,12,200722.67254847844,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,1,193988.92823597716,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,2,191722.4728090221,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,3,185388.53892184378,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,4,179693.7116190749,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,5,177402.99385504427,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,6,186498.42308146937,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,7,175541.36198685272,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,8,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,9,181842.10370732218,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,10,173297.81510183768,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,11,167722.7677770865,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2028,12,172434.7835402497,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,1,166650.02724840102,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,2,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,3,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,4,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,5,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,6,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,7,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,8,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,9,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,10,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,11,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasay City,2029,12,166593.0,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,1,506298.45623584115,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,2,490908.5754308965,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,3,552813.4840181958,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,4,494066.26876701217,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,5,540453.3953230493,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,6,552169.1757393625,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,7,499784.7448778125,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,8,522702.0898905258,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,9,508631.98521661444,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,10,518878.424767926,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,11,495880.0513427139,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2025,12,523915.26671073237,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,1,490690.9635735058,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,2,475775.50146128953,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,3,535772.0881988197,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,4,478835.85364424397,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,5,523793.019811437,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,6,535147.6417951518,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,7,484378.04821035505,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,8,506588.9279164487,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,9,492952.5576392182,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,10,502883.1336358567,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,11,480593.7233529545,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2026,12,507764.70654180256,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,1,475564.5978516243,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,2,461108.9296862474,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,3,519256.02177148697,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,4,464074.9414191148,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,5,507646.2281066616,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,6,518650.82496762165,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,7,469446.2886125784,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,8,490972.48098105984,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,9,477756.47451576963,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,10,487380.92397757206,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,11,465778.62186802784,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2027,12,492112.0142731695,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,1,460904.52753140545,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,2,446894.4793991166,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,3,503249.0905832614,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,4,449769.05888330354,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,5,491997.18813300173,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,6,502662.54997824423,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,7,454974.8253587611,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,8,475837.43701649556,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,9,463028.83594893443,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,10,472356.59573589393,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,11,451420.22054655274,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2028,12,476941.8422980888,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,1,446696.37828093115,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,2,433118.21320246265,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,3,487735.5996929268,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,4,435904.17898922635,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,5,476830.5558648241,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,6,487167.1401783736,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,7,440949.4690479245,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,8,461168.9559748706,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,9,448755.20135551516,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,10,457795.41742070834,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,11,437504.44084579806,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Pasig City,2029,12,462239.31612534326,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,1,1856622.8226505772,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,2,1846490.4234311236,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,3,1946021.2009732882,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,4,1892585.0458761698,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,5,1754410.7831128922,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,6,1887821.29766498,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,7,1881219.6358818416,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,8,1942337.0483534203,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,9,1873392.001068018,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,10,1918200.4190439968,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,11,1988882.2788445204,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2025,12,2032743.4498077282,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,1,1937955.210268377,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,2,1927378.944793074,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,3,2031269.830204323,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,4,1975492.8172732156,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,5,1831265.6058114897,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,6,1970520.385310378,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,7,1963629.5269771826,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,8,2027424.2872765977,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,9,1955458.989867293,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,10,2002230.3135960766,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,11,2076008.5074223967,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2026,12,2121791.088439725,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,1,2022850.4956351996,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,2,2011810.9196195512,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,3,2120252.9145287224,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,4,2062032.4986724015,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,5,1911487.1792328334,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,6,2056842.241226184,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,7,2049649.5176168876,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,8,2116238.911327758,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,9,2041121.0568171889,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,10,2089941.2745833064,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,11,2166951.442392073,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2027,12,2214739.603961364,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,1,2111464.757291739,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,2,2099941.574662681,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,3,2213134.0478361496,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,4,2152363.191808607,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,5,1995222.9893775517,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,6,2146945.566678818,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,7,2139437.754093188,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,8,2208944.2046852196,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,9,2130535.6901733107,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,10,2181494.5571181937,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,11,2261878.2807953437,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2028,12,2311759.880640242,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,1,2203960.9110534424,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,2,2191932.9366353666,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,3,2310083.990513133,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,4,2246650.96812741,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,5,2082626.9831108237,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,6,2240996.0151022356,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,7,2233159.310554315,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,8,2305710.6044567493,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,9,2223867.277220889,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,10,2277058.480356168,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,11,2360963.544012833,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Quezon City,2029,12,2413030.2886076965,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,1,76158.36222094201,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,2,84004.8916605896,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,3,75475.20538770308,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,4,74555.45525131466,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,5,81018.20259597793,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,6,62820.69612195541,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,7,68908.75030097722,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,8,70157.50853201926,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,9,92161.37151470703,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,10,85085.59188789123,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,11,93069.13218754099,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2025,12,112484.17768610302,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,1,80633.16023604502,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,2,88940.72420083273,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,3,79909.8635054628,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,4,78936.0720797835,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,5,85778.54777136307,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,6,66511.81969809522,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,7,72957.58656895634,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,8,74279.71744996948,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,9,97576.45017838369,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,10,90084.92257976242,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,11,98537.54768171812,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2026,12,119093.35309851567,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,1,85370.88167402676,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,2,94166.56893422,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,3,84605.08656664188,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,4,83574.07857522127,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,5,90818.59411837031,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,6,70419.82073811868,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,7,77244.31824286435,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,8,78644.13289319097,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,9,103309.69985505493,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,10,95377.99639326127,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,11,104327.26807381475,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2027,12,126090.86045707934,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,1,90386.97499223996,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,2,99699.46595915152,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,3,89576.18445261929,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,4,88484.5980509096,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,5,96154.77589597132,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,6,74557.4422004693,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,7,81782.9232216372,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,8,83264.98606685833,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,9,109379.81515652542,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,10,100982.0726430484,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,11,110457.1721117124,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2028,12,133499.5167837357,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,1,95697.79634516056,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,2,105557.45659039126,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,3,94839.36659965945,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,4,93683.64241292869,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,5,101804.49298250354,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,6,78938.1757750954,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,7,86588.20069648382,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,8,88157.34435180448,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,9,115806.58912436376,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,10,106915.4247405262,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,11,116947.24779224569,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,San Juan City,2029,12,141343.47974853803,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Taguig City,2025,1,675480.6104020082,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Taguig City,2025,2,660680.816707295,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Taguig City,2025,3,730706.7546951202,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Taguig City,2025,4,681937.537552872,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Taguig City,2025,5,689358.9387986256,False,time_series,"ETS(A,A,A)_log"
NCR,NCR,Taguig City,2025,6,714412.2074104486,False,time_series,"ETS(A,A,A)_log"
