YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2019,5,31,0.6,36.3,25.2,77,2,20
2019,6,1,0,37.1,26.2,83,2,40
2019,6,2,0,36,25.4,74,1,70
2019,6,3,0,36.8,26.6,72,2,40
2019,6,4,0,36.1,26.2,75,2,20
2019,6,5,-1,35.4,25,75,1,40
2019,6,6,0.7,36.8,25.6,73,1,70
2019,6,7,0,35.4,25.6,74,1,40
2019,6,8,0,37.4,24.8,77,2,40
2019,6,9,0,36.4,25.3,83,2,210
2019,6,10,13.6,32.8,24.6,87,1,40
2019,6,11,-1,35.8,25.4,81,1,240
2019,6,12,0,35.2,25.1,81,1,200
2019,6,13,0,35.1,24.8,82,1,210
2019,6,14,0,35.8,24.9,81,2,210
2019,6,15,2.8,34.8,24.9,87,1,240
2019,6,16,0.2,34.4,25.2,89,1,70
2019,6,17,0,35.4,25.9,74,1,170
2019,6,18,0,33.8,25.6,75,1,70
2019,6,19,0,34.8,27.3,74,1,20
2019,6,20,4.8,37,24.6,80,2,20
2019,6,21,33,36.6,24.3,86,2,210
2019,6,22,38.6,34.8,24.4,86,1,270
2019,6,23,-1,34.7,25.2,84,1,180
2019,6,24,0.1,33.3,25.1,82,1,220
2019,6,25,0.8,34,24.6,85,1,220
2019,6,26,0.6,34.6,25,89,2,210
2019,6,27,10.4,33.3,24.5,93,3,210
2019,6,28,7.4,32.7,26,86,2,250
2019,6,29,35.7,28.2,25.2,90,2,220
2019,6,30,1.5,31.4,25.3,79,3,230
2019,7,1,24.6,29.6,24.1,87,2,220
2019,7,2,0.8,30.4,23.3,92,2,220
2019,7,3,0,36.7,23.2,83,3,40
2019,7,4,0,34.9,23.7,81,1,220
2019,7,5,0,32.6,24,87,1,180
2019,7,6,0,33.4,24.1,81,1,190
2019,7,7,0.2,34.3,24.7,78,1,250
2019,7,8,0,34.5,23.9,86,2,40
2019,7,9,0,34.4,24,82,3,180
2019,7,10,0,33.6,24.5,79,2,240
2019,7,11,12,34.5,23.5,83,1,240
2019,7,12,9,34.4,24.1,79,1,70
2019,7,13,0,33.4,24.4,83,1,230
2019,7,14,8.8,33.5,24.3,94,1,70
2019,7,15,0.9,31,24.2,92,1,200
2019,7,16,39,29.8,24.4,87,2,240
2019,7,17,25.2,29.8,24.5,92,3,240
2019,7,18,8.8,30.1,25.3,92,4,210
2019,7,19,-1,34.2,24.4,88,2,210
2019,7,20,0,34.8,24.7,78,1,200
2019,7,21,41,33,24.2,94,1,240
2019,7,22,3.6,31.9,24.4,88,1,180
2019,7,23,34.4,30.4,23,93,1,40
2019,7,24,-1,34.3,24.3,83,1,230
2019,7,25,3.7,31.9,24.5,86,1,210
2019,7,26,6,33,24.8,88,1,210
2019,7,27,8.6,31.5,24,93,1,40
2019,7,28,0.8,29.4,23.3,89,1,200
2019,7,29,2.2,31.8,23.7,85,2,240
2019,7,30,14.1,31.4,22.2,86,1,230
2019,7,31,0.2,33.8,24.3,81,1,250
2019,8,1,2.2,32.7,24.8,89,2,240
2019,8,2,63.2,29.4,24,95,4,240
2019,8,3,64,27.4,24.2,95,3,220
2019,8,4,6.1,28.2,25.5,90,3,240
2019,8,5,46,31.4,24.7,87,3,250
2019,8,6,3,31.3,26.5,83,3,250
2019,8,7,16.8,30,25.1,92,4,240
2019,8,8,7.2,31.4,25.8,89,5,240
2019,8,9,17.4,29,24.4,89,3,240
2019,8,10,2.6,31.2,25.5,83,3,240
2019,8,11,4.2,33,26.9,86,4,240
2019,8,12,0.4,32.1,27.1,87,5,240
2019,8,13,0,31.9,27.6,78,4,240
2019,8,14,0,32.9,26.5,76,4,240
2019,8,15,0,32.8,24.2,86,3,220
2019,8,16,0,33.5,24.1,82,2,200
2019,8,17,0,33.8,24.4,80,1,220
2019,8,18,0,34.3,25.2,78,1,230
2019,8,19,0,34,24.4,84,2,240
