Region,City/Province,Year,"Occupied Housing Units, Number of Households, Household Population, by Type of Building and Province/Highly Urbanized City: Philippines, 2020",Unnamed: 2,Unnamed: 3,Unnamed: 4,"Occupied Housing Units by Floor Area, Number of Occupants in Each Housing Unit and Province/Highly Urbanized City: Philippines, 2020",Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,"Occupied Housing Units by Type of Building, Number of Floors, and Province/Highly Urbanized City: Philippines, 2020"
REGION VI (WESTERN VISAYAS),Antique,2020,,123,75,39,,6,3,0,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),Capiz,2020,,106,48,42,,14,1,0,0,1,0,,,,,,
REGION VI (WESTERN VISAYAS),Guimaras,2020,,57,26,20,,11,0,0,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),Iloilo,2020,,283,194,63,,19,6,0,0,1,0,,,,,,
REGION VI (WESTERN VISAYAS),Negros Occidental,2020,,363,217,129,,15,1,1,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),City of Bacolod,2020,,372,147,146,,59,14,6,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),City of Iloilo,2020,,392,142,121,,77,32,19,0,1,0,,,,,,
REGION VII (CENTRAL VISAYAS),Bohol,2020,,269,200,44,,20,3,2,0,0,0,,,,,,
REGION VII (CENTRAL VISAYAS),Cebu,2020,,541,363,136,,27,4,10,0,1,0,,,,,,
REGION VII (CENTRAL VISAYAS),Negros Oriental,2020,,236,131,77,,22,6,0,0,0,0,,,,,,
REGION VII (CENTRAL VISAYAS),Siquijor,2020,,35,23,8,,1,2,1,0,0,0,,,,,,
REGION VII (CENTRAL VISAYAS),City of Cebu,2020,,431,167,160,,59,30,9,1,5,0,,,,,,
REGION VII (CENTRAL VISAYAS),City of Lapu-Lapu (Opon),2020,,136,82,41,,10,2,0,0,1,0,,,,,,
REGION VII (CENTRAL VISAYAS),City of Mandaue,2020,,262,109,98,,49,5,1,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Biliran,2020,,45,30,10,,2,2,1,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Eastern Samar,2020,,47,27,13,,6,1,0,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Leyte,2020,,306,164,121,,17,2,2,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Northern Samar,2020,,80,43,30,,5,1,1,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Samar (Western Samar),2020,,81,26,34,,16,5,0,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Southern Leyte,2020,,111,92,17,,2,0,0,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),City of Tacloban,2020,,190,52,63,,44,18,13,0,0,0,,,,,,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga del Norte,2020,,159,99,35,,17,4,3,0,1,0,,,,,,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga del Sur,2020,,240,99,67,,60,7,5,0,2,0,,,,,,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga Sibugay,2020,,326,258,53,,9,6,0,0,0,0,,,,,,
REGION IX (ZAMBOANGA PENINSULA),City of Isabela*,2020,,16,8,7,,1,0,0,0,0,0,,,,,,
REGION IX (ZAMBOANGA PENINSULA),City of Zamboanga,2020,,253,147,77,,22,4,3,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),Bukidnon,2020,,546,444,87,,10,2,0,0,3,0,,,,,,
REGION X (NORTHERN MINDANAO),Camiguin,2020,,26,12,9,,5,0,0,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),Lanao del Norte,2020,,182,119,61,,2,0,0,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),Misamis Occidental,2020,,96,64,27,,2,3,0,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),Misamis Oriental,2020,,221,178,38,,4,0,1,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),City of Cagayan de Oro,2020,,434,192,185,,38,15,2,0,2,0,,,,,,
REGION X (NORTHERN MINDANAO),City of Iligan,2020,,175,76,69,,25,4,0,0,1,0,,,,,,
REGION XI (DAVAO REGION),Davao de Oro (Compostela Valley),2020,,276,164,109,,3,0,0,0,0,0,,,,,,
REGION XI (DAVAO REGION),Davao del Norte,2020,,381,306,64,,9,1,1,0,0,0,,,,,,
REGION XI (DAVAO REGION),Davao del Sur,2020,,146,100,38,,7,0,0,0,1,0,,,,,,
REGION XI (DAVAO REGION),Davao Occidental,2020,,25,22,3,,0,0,0,0,0,0,,,,,,
REGION XI (DAVAO REGION),Davao Oriental,2020,,76,45,30,,1,0,0,0,0,0,,,,,,
REGION XI (DAVAO REGION),City of Davao,2020,,1205,701,361,,101,35,2,0,5,0,,,,,,
REGION XII (SOCCSKSARGEN),Cotabato (North Cotabato),2020,,340,252,74,,13,1,0,0,0,0,,,,,,
REGION XII (SOCCSKSARGEN),Sarangani,2020,,50,45,5,,0,0,0,0,0,0,,,,,,
REGION XII (SOCCSKSARGEN),South Cotabato,2020,,272,212,42,,10,7,1,0,0,0,,,,,,
REGION XII (SOCCSKSARGEN),Sultan Kudarat,2020,,225,172,48,,4,0,1,0,0,0,,,,,,
REGION XII (SOCCSKSARGEN),City of General Santos (Dadiangas),2020,,245,181,50,,9,2,2,0,1,0,,,,,,
REGION XIII (CARAGA),Agusan del Norte,2020,,63,45,17,,1,0,0,0,0,0,,,,,,
REGION XIII (CARAGA),Agusan del Sur,2020,,174,123,46,,3,2,0,0,0,0,,,,,,
REGION XIII (CARAGA),Dinagat Islands,2020,,24,18,2,,4,0,0,0,0,0,,,,,,
REGION XIII (CARAGA),Surigao del Norte,2020,,103,60,29,,11,2,1,0,0,0,,,,,,
REGION XIII (CARAGA),Surigao del Sur,2020,,125,75,34,,15,0,1,0,0,0,,,,,,
REGION XIII (CARAGA),City of Butuan,2020,,225,110,80,,27,8,0,0,0,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Basilan,2020,,10,8,2,,0,0,0,0,0,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Lanao del Sur,2020,,69,45,19,,4,0,0,0,1,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Maguindanao,2020,,369,94,161,,91,22,0,0,1,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Sulu,2020,,44,26,16,,0,1,0,0,1,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Tawi-Tawi,2020,,28,17,8,,3,0,0,0,0,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Eight (8) Area Clusters**,2020,,9,9,0,,0,0,0,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Manila,2020,,188,31,32,,32,30,58,5,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Mandaluyong,2020,,23,6,5,,1,11,0,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Marikina,2020,,23,7,10,,6,0,0,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Pasig,2020,,21,12,2,,6,0,1,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),Quezon City,2020,,162,57,54,,18,5,27,1,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of San Juan,2020,,5,2,0,,2,0,0,0,1,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Caloocan,2020,,34,12,15,,2,1,4,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Malabon,2020,,6,2,3,,1,0,0,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Navotas,2020,,9,7,2,,0,0,0,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Valenzuela,2020,,48,15,9,,9,2,13,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Las Piñas,2020,,37,16,4,,17,0,0,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Makati,2020,,26,8,17,,0,1,0,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Muntinlupa,2020,,5,2,3,,0,0,0,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Parañaque,2020,,38,18,17,,3,0,0,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),Pasay City,2020,,9,0,2,,1,4,2,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Taguig,2020,,23,4,14,,1,2,0,2,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),Pateros,2020,,1,1,0,,0,0,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Abra,2020,,7,1,2,,2,2,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Apayao,2020,,1,1,0,,0,0,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Benguet,2020,,14,4,0,,10,0,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Ifugao,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Kalinga,2020,,4,3,0,,1,0,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Mountain Province,2020,,11,1,1,,0,9,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),City of Baguio,2020,,28,1,6,,2,8,11,0,0,0,,,,,,
REGION I (ILOCOS REGION),Ilocos Norte,2020,,15,11,4,,0,0,0,0,0,0,,,,,,
REGION I (ILOCOS REGION),Ilocos Sur,2020,,14,9,5,,0,0,0,0,0,0,,,,,,
REGION I (ILOCOS REGION),La Union,2020,,45,15,7,,17,6,0,0,0,0,,,,,,
REGION I (ILOCOS REGION),Pangasinan,2020,,38,18,14,,4,2,0,0,0,0,,,,,,
REGION II (CAGAYAN VALLEY),Batanes,2020,,5,3,2,,0,0,0,0,0,0,,,,,,
REGION II (CAGAYAN VALLEY),Cagayan,2020,,28,13,8,,5,1,1,0,0,0,,,,,,
REGION II (CAGAYAN VALLEY),Isabela,2020,,21,12,7,,2,0,0,0,0,0,,,,,,
REGION II (CAGAYAN VALLEY),Nueva Vizcaya,2020,,10,8,1,,1,0,0,0,0,0,,,,,,
REGION II (CAGAYAN VALLEY),Quirino,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
REGION III (CENTRAL LUZON),Aurora,2020,,16,5,9,,1,1,0,0,0,0,,,,,,
REGION III (CENTRAL LUZON),Bataan,2020,,24,16,4,,3,1,0,0,0,0,,,,,,
REGION III (CENTRAL LUZON),Bulacan,2020,,148,107,37,,3,0,0,0,1,0,,,,,,
REGION III (CENTRAL LUZON),Nueva Ecija,2020,,46,30,7,,4,5,0,0,0,0,,,,,,
REGION III (CENTRAL LUZON),Pampanga,2020,,46,40,3,,1,1,0,1,0,0,,,,,,
REGION III (CENTRAL LUZON),Tarlac,2020,,22,14,5,,0,2,0,0,1,0,,,,,,
REGION III (CENTRAL LUZON),Zambales,2020,,25,16,8,,1,0,0,0,0,0,,,,,,
REGION III (CENTRAL LUZON),City of Angeles,2020,,9,8,0,,1,0,0,0,0,0,,,,,,
REGION III (CENTRAL LUZON),City of Olongapo,2020,,8,3,1,,0,0,4,0,0,0,,,,,,
REGION IV-A (CALABARZON),Batangas,2020,,67,49,13,,4,1,0,0,0,0,,,,,,
REGION IV-A (CALABARZON),Cavite,2020,,93,36,21,,20,10,6,0,0,0,,,,,,
REGION IV-A (CALABARZON),Laguna,2020,,47,25,17,,3,0,1,1,0,0,,,,,,
REGION IV-A (CALABARZON),Quezon,2020,,39,23,16,,0,0,0,0,0,0,,,,,,
REGION IV-A (CALABARZON),Rizal,2020,,73,36,23,,3,1,10,0,0,0,,,,,,
REGION IV-A (CALABARZON),City of Lucena,2020,,3,2,1,,0,0,0,0,0,0,,,,,,
MIMAROPA REGION,Marinduque,2020,,5,1,3,,1,0,0,0,0,0,,,,,,
MIMAROPA REGION,Occidental Mindoro,2020,,7,4,2,,1,0,0,0,0,0,,,,,,
MIMAROPA REGION,Oriental Mindoro,2020,,31,11,11,,5,3,0,0,1,0,,,,,,
MIMAROPA REGION,Palawan,2020,,49,30,6,,9,4,0,0,0,0,,,,,,
MIMAROPA REGION,Romblon,2020,,11,3,4,,1,3,0,0,0,0,,,,,,
MIMAROPA REGION,City of Puerto Princesa,2020,,43,17,2,,4,2,18,0,0,0,,,,,,
REGION V (BICOL REGION),Albay,2020,,57,24,23,,8,2,0,0,0,0,,,,,,
REGION V (BICOL REGION),Camarines Norte,2020,,9,3,1,,5,0,0,0,0,0,,,,,,
REGION V (BICOL REGION),Camarines Sur,2020,,46,23,18,,3,2,0,0,0,0,,,,,,
REGION V (BICOL REGION),Catanduanes,2020,,57,22,22,,10,3,0,0,0,0,,,,,,
REGION V (BICOL REGION),Masbate,2020,,11,5,3,,3,0,0,0,0,0,,,,,,
REGION V (BICOL REGION),Sorsogon,2020,,18,9,5,,3,1,0,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),Aklan,2020,,38,11,11,,11,3,1,1,0,0,,,,,,
REGION VI (WESTERN VISAYAS),Antique,2020,,15,7,6,,0,2,0,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),Capiz,2020,,10,3,6,,1,0,0,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),Guimaras,2020,,1,1,0,,0,0,0,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),Iloilo,2020,,55,43,11,,1,0,0,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),Negros Occidental,2020,,35,26,7,,2,0,0,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),City of Bacolod,2020,,42,34,5,,2,1,0,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),City of Iloilo,2020,,29,18,9,,1,0,1,0,0,0,,,,,,
REGION VII (CENTRAL VISAYAS),Bohol,2020,,65,36,26,,3,0,0,0,0,0,,,,,,
REGION VII (CENTRAL VISAYAS),Cebu,2020,,58,30,19,,9,0,0,0,0,0,,,,,,
REGION VII (CENTRAL VISAYAS),Negros Oriental,2020,,39,25,12,,1,1,0,0,0,0,,,,,,
REGION VII (CENTRAL VISAYAS),Siquijor,2020,,2,1,1,,0,0,0,0,0,0,,,,,,
REGION VII (CENTRAL VISAYAS),City of Cebu,2020,,72,23,18,,10,18,3,0,0,0,,,,,,
REGION VII (CENTRAL VISAYAS),City of Lapu-Lapu (Opon),2020,,10,3,4,,3,0,0,0,0,0,,,,,,
REGION VII (CENTRAL VISAYAS),City of Mandaue,2020,,4,3,0,,0,0,1,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Biliran,2020,,1,0,0,,1,0,0,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Eastern Samar,2020,,5,0,5,,0,0,0,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Leyte,2020,,31,21,7,,1,2,0,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Northern Samar,2020,,20,6,12,,1,0,1,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Samar (Western Samar),2020,,12,3,5,,0,4,0,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),Southern Leyte,2020,,12,4,6,,2,0,0,0,0,0,,,,,,
REGION VIII (EASTERN VISAYAS),City of Tacloban,2020,,7,3,4,,0,0,0,0,0,0,,,,,,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga del Norte,2020,,24,18,4,,2,0,0,0,0,0,,,,,,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga del Sur,2020,,53,48,1,,2,1,1,0,0,0,,,,,,
REGION IX (ZAMBOANGA PENINSULA),Zamboanga Sibugay,2020,,34,25,7,,1,1,0,0,0,0,,,,,,
REGION IX (ZAMBOANGA PENINSULA),City of Isabela*,2020,,1,1,0,,0,0,0,0,0,0,,,,,,
REGION IX (ZAMBOANGA PENINSULA),City of Zamboanga,2020,,33,24,5,,4,0,0,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),Bukidnon,2020,,52,35,17,,0,0,0,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),Camiguin,2020,,4,2,2,,0,0,0,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),Lanao del Norte,2020,,12,8,2,,2,0,0,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),Misamis Occidental,2020,,11,5,5,,1,0,0,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),Misamis Oriental,2020,,24,16,7,,1,0,0,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),City of Cagayan de Oro,2020,,41,11,19,,1,0,10,0,0,0,,,,,,
REGION X (NORTHERN MINDANAO),City of Iligan,2020,,9,6,1,,1,1,0,0,0,0,,,,,,
REGION XI (DAVAO REGION),Davao de Oro (Compostela Valley),2020,,28,26,1,,1,0,0,0,0,0,,,,,,
REGION XI (DAVAO REGION),Davao del Norte,2020,,66,57,8,,0,1,0,0,0,0,,,,,,
REGION XI (DAVAO REGION),Davao del Sur,2020,,14,11,3,,0,0,0,0,0,0,,,,,,
REGION XI (DAVAO REGION),Davao Occidental,2020,,15,0,14,,0,1,0,0,0,0,,,,,,
REGION XI (DAVAO REGION),Davao Oriental,2020,,33,20,13,,0,0,0,0,0,0,,,,,,
REGION XI (DAVAO REGION),City of Davao,2020,,178,43,34,,26,1,73,0,1,0,,,,,,
REGION XII (SOCCSKSARGEN),Cotabato (North Cotabato),2020,,23,15,4,,4,0,0,0,0,0,,,,,,
REGION XII (SOCCSKSARGEN),Sarangani,2020,,9,8,1,,0,0,0,0,0,0,,,,,,
REGION XII (SOCCSKSARGEN),South Cotabato,2020,,6,6,0,,0,0,0,0,0,0,,,,,,
REGION XII (SOCCSKSARGEN),Sultan Kudarat,2020,,72,54,18,,0,0,0,0,0,0,,,,,,
REGION XII (SOCCSKSARGEN),City of General Santos (Dadiangas),2020,,8,3,0,,3,2,0,0,0,0,,,,,,
REGION XIII (CARAGA),Agusan del Norte,2020,,2,1,1,,0,0,0,0,0,0,,,,,,
REGION XIII (CARAGA),Agusan del Sur,2020,,33,27,6,,0,0,0,0,0,0,,,,,,
REGION XIII (CARAGA),Dinagat Islands,2020,,2,1,1,,0,0,0,0,0,0,,,,,,
REGION XIII (CARAGA),Surigao del Norte,2020,,10,3,5,,1,0,1,0,0,0,,,,,,
REGION XIII (CARAGA),Surigao del Sur,2020,,13,6,6,,0,0,1,0,0,0,,,,,,
REGION XIII (CARAGA),City of Butuan,2020,,59,20,38,,1,0,0,0,0,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Basilan,2020,,2,2,0,,0,0,0,0,0,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Lanao del Sur,2020,,16,14,2,,0,0,0,0,0,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Maguindanao,2020,,37,36,1,,0,0,0,0,0,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Sulu,2020,,21,10,3,,0,3,0,0,5,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Tawi-Tawi,2020,,6,3,3,,0,0,0,0,0,0,,,,,,
BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (,Eight (8) Area Clusters**,2020,,1,1,0,,0,0,0,0,0,0,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Manila,2020,,230,0,0,,0,0,0,0,0,230,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Mandaluyong,2020,,8,0,0,,0,0,0,0,0,8,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Marikina,2020,,2,0,0,,0,0,0,0,0,2,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Pasig,2020,,2,0,0,,0,0,0,0,0,2,,,,,,
NATIONAL CAPITAL REGION (NCR),Quezon City,2020,,31,0,0,,0,0,0,0,0,31,,,,,,
NATIONAL CAPITAL REGION (NCR),City of San Juan,2020,,15,0,0,,0,0,0,0,0,15,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Caloocan,2020,,7,0,0,,0,0,0,0,0,7,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Malabon,2020,,43,0,0,,0,0,0,0,0,43,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Navotas,2020,,10,0,0,,0,0,0,0,0,10,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Valenzuela,2020,,1,0,0,,0,0,0,0,0,1,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Las Piñas,2020,,5,0,0,,0,0,0,0,0,5,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Makati,2020,,9,0,0,,0,0,0,0,0,9,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Muntinlupa,2020,,8,0,0,,0,0,0,0,0,8,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Parañaque,2020,,9,0,0,,0,0,0,0,0,9,,,,,,
NATIONAL CAPITAL REGION (NCR),Pasay City,2020,,13,0,0,,0,0,0,0,0,13,,,,,,
NATIONAL CAPITAL REGION (NCR),City of Taguig,2020,,6,0,0,,0,0,0,0,0,6,,,,,,
NATIONAL CAPITAL REGION (NCR),Pateros,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Abra,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Apayao,2020,,6,0,0,,0,0,0,0,0,6,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Benguet,2020,,32,0,0,,0,0,0,0,0,32,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Ifugao,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Kalinga,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),Mountain Province,2020,,1,0,0,,0,0,0,0,0,1,,,,,,
CORDILLERA ADMINISTRATIVE REGION (CAR),City of Baguio,2020,,8,0,0,,0,0,0,0,0,8,,,,,,
REGION I (ILOCOS REGION),Ilocos Norte,2020,,6,0,0,,0,0,0,0,0,6,,,,,,
REGION I (ILOCOS REGION),Ilocos Sur,2020,,3,0,0,,0,0,0,0,0,3,,,,,,
REGION I (ILOCOS REGION),La Union,2020,,5,0,0,,0,0,0,0,0,5,,,,,,
REGION I (ILOCOS REGION),Pangasinan,2020,,36,0,0,,0,0,0,0,0,36,,,,,,
REGION II (CAGAYAN VALLEY),Batanes,2020,,1,0,0,,0,0,0,0,0,1,,,,,,
REGION II (CAGAYAN VALLEY),Cagayan,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
REGION II (CAGAYAN VALLEY),Isabela,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
REGION II (CAGAYAN VALLEY),Nueva Vizcaya,2020,,4,0,0,,0,0,0,0,0,4,,,,,,
REGION II (CAGAYAN VALLEY),Quirino,2020,,2,0,0,,0,0,0,0,0,2,,,,,,
REGION III (CENTRAL LUZON),Aurora,2020,,4,0,0,,0,0,0,0,0,4,,,,,,
REGION III (CENTRAL LUZON),Bataan,2020,,6,0,0,,0,0,0,0,0,6,,,,,,
REGION III (CENTRAL LUZON),Bulacan,2020,,199,0,0,,0,0,0,0,0,199,,,,,,
REGION III (CENTRAL LUZON),Nueva Ecija,2020,,7,0,0,,0,0,0,0,0,7,,,,,,
REGION III (CENTRAL LUZON),Pampanga,2020,,10,0,0,,0,0,0,0,0,10,,,,,,
REGION III (CENTRAL LUZON),Tarlac,2020,,31,0,0,,0,0,0,0,0,31,,,,,,
REGION III (CENTRAL LUZON),Zambales,2020,,16,0,0,,0,0,0,0,0,16,,,,,,
REGION III (CENTRAL LUZON),City of Angeles,2020,,16,0,0,,0,0,0,0,0,16,,,,,,
REGION III (CENTRAL LUZON),City of Olongapo,2020,,2,0,0,,0,0,0,0,0,2,,,,,,
REGION IV-A (CALABARZON),Batangas,2020,,63,0,0,,0,0,0,0,0,63,,,,,,
REGION IV-A (CALABARZON),Cavite,2020,,277,0,0,,0,0,0,0,0,277,,,,,,
REGION IV-A (CALABARZON),Laguna,2020,,21,0,0,,0,0,0,0,0,21,,,,,,
REGION IV-A (CALABARZON),Quezon,2020,,3,0,0,,0,0,0,0,0,3,,,,,,
REGION IV-A (CALABARZON),Rizal,2020,,14,0,0,,0,0,0,0,0,14,,,,,,
REGION IV-A (CALABARZON),City of Lucena,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
MIMAROPA REGION,Marinduque,2020,,1,0,0,,0,0,0,0,0,1,,,,,,
MIMAROPA REGION,Occidental Mindoro,2020,,1,0,0,,0,0,0,0,0,1,,,,,,
MIMAROPA REGION,Oriental Mindoro,2020,,1,0,0,,0,0,0,0,0,1,,,,,,
MIMAROPA REGION,Palawan,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
MIMAROPA REGION,Romblon,2020,,1,0,0,,0,0,0,0,0,1,,,,,,
MIMAROPA REGION,City of Puerto Princesa,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
REGION V (BICOL REGION),Albay,2020,,7,0,0,,0,0,0,0,0,7,,,,,,
REGION V (BICOL REGION),Camarines Norte,2020,,10,0,0,,0,0,0,0,0,10,,,,,,
REGION V (BICOL REGION),Camarines Sur,2020,,21,0,0,,0,0,0,0,0,21,,,,,,
REGION V (BICOL REGION),Catanduanes,2020,,10,0,0,,0,0,0,0,0,10,,,,,,
REGION V (BICOL REGION),Masbate,2020,,3,0,0,,0,0,0,0,0,3,,,,,,
REGION V (BICOL REGION),Sorsogon,2020,,2,0,0,,0,0,0,0,0,2,,,,,,
REGION VI (WESTERN VISAYAS),Aklan,2020,,1,0,0,,0,0,0,0,0,1,,,,,,
REGION VI (WESTERN VISAYAS),Antique,2020,,2,0,0,,0,0,0,0,0,2,,,,,,
REGION VI (WESTERN VISAYAS),Capiz,2020,,9,0,0,,0,0,0,0,0,9,,,,,,
REGION VI (WESTERN VISAYAS),Guimaras,2020,,2,0,0,,0,0,0,0,0,2,,,,,,
REGION VI (WESTERN VISAYAS),Iloilo,2020,,27,0,0,,0,0,0,0,0,27,,,,,,
REGION VI (WESTERN VISAYAS),Negros Occidental,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
REGION VI (WESTERN VISAYAS),City of Bacolod,2020,,6,0,0,,0,0,0,0,0,6,,,,,,
REGION VI (WESTERN VISAYAS),City of Iloilo,2020,,13,0,0,,0,0,0,0,0,13,,,,,,
REGION VII (CENTRAL VISAYAS),Bohol,2020,,16,0,0,,0,0,0,0,0,16,,,,,,
REGION VII (CENTRAL VISAYAS),Cebu,2020,,19,0,0,,0,0,0,0,0,19,,,,,,
REGION VII (CENTRAL VISAYAS),Negros Oriental,2020,,12,0,0,,0,0,0,0,0,12,,,,,,
REGION VII (CENTRAL VISAYAS),Siquijor,2020,,1,0,0,,0,0,0,0,0,1,,,,,,
REGION VII (CENTRAL VISAYAS),City of Cebu,2020,,14,0,0,,0,0,0,0,0,14,,,,,,
REGION VII (CENTRAL VISAYAS),City of Lapu-Lapu (Opon),2020,,1,0,0,,0,0,0,0,0,1,,,,,,
REGION VII (CENTRAL VISAYAS),City of Mandaue,2020,,4,0,0,,0,0,0,0,0,4,,,,,,
REGION VIII (EASTERN VISAYAS),Biliran,2020,,0,0,0,,0,0,0,0,0,0,,,,,,
