region,in_scope,province,city,location,description,price,bedrooms,bathrooms,floor_area,land_area,price_per_sqm_floor,price_per_sqm_land,price_per_bedroom,bb_ratio,far,latitude,longitude
NCR,TRUE,Ncr,Muntinlupa,"Cupang, Muntinlupa","Great Deal Alabang Hills, Muntinlupa: House for Sale, Lot area 603 sqm",78000000,4,5,382.06,603,204156.4152,129353.2338,19500000,0.8,0.633598673,14.4378843,121.0503212
N/A,FALSE,N/A,Cainta,"Santo Nino, Cainta","The NEST ROYALE 3-4 Storey 3-4 BR H&L, Maid's Rm, Cainta-Marikina",14582000,4,4,264,100,55234.84848,145820,3645500,1,2.64,14.5817896,121.1189949
NCR,TRUE,Ncr,Quezon City,"Fairview, Quezon City",2-Storey Townhouse Unit with 6 Bedrooms for Sale in Quezon City (RFO),9930000,6,4,160,68,62062.5,146029.4118,1655000,1.5,2.352941176,14.7055228,121.0742821
N/A,FALSE,N/A,Paranaque,"Tambo, Paranaque","For Sale : 2 Storey House & Lot in Villamar 1st Street at Tambo, Parañaque City",96000000,N/A,N/A,700,800,137142.8571,120000,N/A,N/A,0.875,14.5173079,120.9933811
N/A,FALSE,N/A,Bacoor,"Daang Hari Road, Bacoor",3BR House and Lot at Cerritos Trails Village for Sale,7800000,3,3,83,103,93975.90361,75728.15534,2600000,1,0.805825243,14.390641,120.9792922
N/A,FALSE,N/A,Antipolo,"Sun Valley Estates Brgy San Juan Antipolo City Bagong Nayon, Antipolo",4-BR Prime Residential House in Sun Valley Estates & Golf Club Antipolo,16650000,4,5,172,264,96802.32558,63068.18182,4162500,0.8,0.651515152,N/A,N/A
NCR,TRUE,Ncr,Quezon City,"Carnation, 1118 Quezon City, Philippines Fairview, Quezon City","Single Attached House 3 Storey for Sale in West Fairview, Quezon City",9850000,6,5,170.42,74.5,57798.38047,132214.7651,1641666.667,1.2,2.287516779,N/A,N/A
NCR,TRUE,Ncr,Quezon City,"Saint Ignatius, Quezon City","For Sale 3 Bedroom House and Lot in St. Ignatius Village, Quezon City",61440000,3,3,250,384,245760,160000,20480000,1,0.651041667,14.6130801,121.0729596
N/A,FALSE,N/A,San Fernando,"Sindalan, San Fernando, Central Luzon, Philippines Sindalan, San Fernando","Abigail 4 Bedrooms House and Lot for sale in San Fernando, Pampanga",7350000,4,3,135,164,54444.44444,44817.07317,1837500,1.333333333,0.823170732,N/A,N/A
N/A,FALSE,N/A,Calamba,"Canlubang, Calamba","For Sale Venare Nuvali Brand New House and Lot in Calamba, Laguna",30000000,4,4,310,243,96774.19355,123456.7901,7500000,1,1.275720165,14.2160319,121.1080378
NCR,TRUE,Ncr,Quezon City,"Tandang Sora, Quezon City",3 Car Garage 4BR Townhouse For Sale in Tandang Sora Quezon City Mindanao Avenue,9850000,4,4,150,58.7,65666.66667,167802.385,2462500,1,2.555366269,14.6818637,121.0322006
NCR,TRUE,Ncr,Valenzuela,"Ugong, Valenzuela","For Sale: 2 Storey Valenzuela Townhouse near Tandang Sora, Valenzuela City",5696435,3,3,82,65,69468.71951,87637.46154,1898811.667,1,1.261538462,14.6951994,121.0112037
N/A,FALSE,N/A,Pandi,"Cacarong Matanda, Pandi",Silvana Heights Townhouse for Sale in Pandi Bulacan thru Pagibig financing,1227966,2,1,46.6,36,26351.20172,34110.16667,613983,2,1.294444444,14.9036508,120.967827
NCR,TRUE,Ncr,Quezon City,"Santa Monica, Quezon City","The Alcove 3 Storey Townhouse For Sale in Santa Monica, Quezon City",10670517,3,3,143,66,74619,161674.5,3556839,1,2.166666667,14.7252015,121.043347
N/A,FALSE,N/A,Tanza,"Tanauan, Tanza","Affordable 2 Bedroom Townhouse in Tanauan, Tanza, Cavite for Sale",1860000,2,1,40,60.5,46500,30743.80165,930000,2,0.661157025,14.2923273,120.8290803
N/A,FALSE,N/A,Silang,"Puting Kahoy, Silang","For Sale Ayala Westgrove Heights 6-Bedroom House at Silang, Cavite",95000000,6,5,668,478,142215.5689,198744.7699,15833333.33,1.2,1.39748954,14.2158649,121.0316311
N/A,FALSE,N/A,Lipa,"Plaridel, Lipa","3 Bedroom - Corner Lot , w/ Mt. Malarayat View at Brookside Summit Point Lipa",5900000,4,3,88.35,240,66779.85286,24583.33333,1475000,1.333333333,0.368125,13.9999149,121.1789201
N/A,FALSE,N/A,Paranaque,Paranaque,For Sale: 3 Storey Semi Furnished House in Parañaque,16000000,4,4,350,120,45714.28571,133333.3333,4000000,1,2.916666667,14.5008116,120.9915327
NCR,TRUE,Ncr,San Juan,"Santa Lucia, San Juan","Alvendia By Rockwell Townhouse for Sale in Santa Lucia, San Juan City",40000000,3,3,272,N/A,147058.8235,N/A,13333333.33,1,N/A,14.5978715,121.0351643
NCR,TRUE,Ncr,Pasig,Pasig,RUSH! GREENWOODS PASIG - 4 Bedroom House and Lot with Balcony for Sale,9000000,4,2,300,120,30000,75000,2250000,2,2.5,14.5605166,121.0764343
N/A,FALSE,N/A,Angeles,"Amsic, Angeles",Furnished House and Lot with Pool near Clark for Sale!,30000000,6,5,350,800,85714.28571,37500,5000000,1.2,0.4375,15.1560029,120.5708031
NCR,TRUE,Ncr,Quezon City,"Diliman, Quezon City","4Bedroom RFO Townhouse For Sale in Teachers Village, Quezon City near Kamias",12900000,3,3,130,48.5,99230.76923,265979.3814,4300000,1,2.680412371,14.6361294,121.0335841
NCR,TRUE,Ncr,Muntinlupa,"Sucat, Muntinlupa","For Sale 186 sqm Lot with 3 BR in La Posada Village, Sucat, Muntinlupa City",28000000,3,2,219,186,127853.8813,150537.6344,9333333.333,1.5,1.177419355,14.4569804,121.0531587
N/A,FALSE,N/A,Tanza,"Brgy Tanauan Tanza Cavite Tanauan, Tanza","FOR SALE 3 Bedrooms, 2 Toilet and Bath",4337472,3,2,112.5,72,38555.30667,60242.66667,1445824,1.5,1.5625,N/A,N/A
NCR,TRUE,Ncr,Quezon City,"Capitol Hills, Quezon City",FS.   Brand new M  Residences by Victor Consunji in Capitol hills QC,36500000,4,3,212,126,172169.8113,289682.5397,9125000,1.333333333,1.682539683,14.67035355,121.0906154
N/A,FALSE,N/A,Tagaytay,"Francisco, Tagaytay",5 Bedroom House and Lot For Sale in MetroGate Tagaytay Estates,21251400,5,N/A,180,352,118063.3333,60373.29545,4250280,N/A,0.511363636,14.1368264,120.986852
N/A,FALSE,N/A,Silang,"Puting Kahoy, Silang","Ayala Westgrove Heights Brand New Modern Zen House For Sale, Silang",68000000,4,4,508,380,133858.2677,178947.3684,17000000,1,1.336842105,14.2158649,121.0316311
NCR,TRUE,Ncr,Quezon City,"Balingasa, Quezon City",Townhouse For Sale Near Grace Christian College Quezon City,40700000,4,4,329,124,123708.2067,328225.8065,10175000,1,2.653225806,14.6505356,121.0017007
N/A,FALSE,N/A,Las Pinas,"Daang Hari Road Almanza Dos, Las Pinas","For Sale: Antoinette Model House at Versailles in Almanza Dos, Las Piñas City",37858000,3,4,278,252,136179.8561,150230.1587,12619333.33,0.75,1.103174603,N/A,N/A
N/A,FALSE,N/A,Consolacion,"molave highland subdivision Lamac, Consolacion",Molave Highlands Subdivision in Consolacion Cebu,17500000,3,2,250,202,70000,86633.66337,5833333.333,1.5,1.237623762,N/A,N/A
N/A,FALSE,N/A,Antipolo,"Mambugan, Antipolo","Beverly Hills Subdivision For Sale 5 bedroom house and lot in Antipolo, Rizal",70000000,5,8,600,800,116666.6667,87500,14000000,0.625,0.75,14.6188242,121.1403666
N/A,FALSE,N/A,Dauis,"Tabalong, Dauis","3BR/3T&B House and Lot for sale in Panglao Island, Dauis, Bohol",13500000,3,3,200,1000,67500,13500,4500000,1,0.2,9.623345,123.8198313
NCR,TRUE,Ncr,Muntinlupa,"Poblacion, Muntinlupa","House For Sale in Katarungan Village, Muntinlupa City, Metro Manila",20000000,3,2,300,300,66666.66667,66666.66667,6666666.667,1.5,1,14.3891448,121.0449804
N/A,FALSE,N/A,Samal,"Del Monte, Island of garden Samal, Samal","P8,333.00 Low Monthly, Great Deal House And Lot Samal for Sale",2500000,2,1,42,100,59523.80952,25000,1250000,2,0.42,7.0391094,125.7396788
N/A,FALSE,N/A,Lapu-Lapu,"Dapdap, Mactan Island, Cebu, Lapu-Lapu City, Philippines Mactan, Lapu-Lapu","5 Bedroom Home for Sale in Dap-dap, Lapu-Lapu City, Vistamar",35000000,5,N/A,320,496,109375,70564.51613,7000000,N/A,0.64516129,N/A,N/A
NCR,TRUE,Ncr,Quezon City,"Culiat, Quezon City","Furniture Included 3BR 3 Storey Townhouse for sale in Union Village, Quezon City",15500000,3,4,185,78,83783.78378,198717.9487,5166666.667,0.75,2.371794872,14.6679617,121.0565912
N/A,FALSE,N/A,Talisay,Talisay,"House and Lot with Gazebo For Sale in The Mango Manor, Canyon Woods, Batangas!",56000000,6,5,687,421,81513.82824,133016.6271,9333333.333,1.2,1.631828979,14.0939348,121.0218094
N/A,FALSE,N/A,Silang,"Puting Kahoy, Silang",Ayala Westgrove Heights Modern House For Sale,60500000,4,4,600,450,100833.3333,134444.4444,15125000,1,1.333333333,14.2158649,121.0316311
N/A,FALSE,N/A,Consolacion,"El Monteverde Subd, 6001 Consolacion, Philippines Lamac, Consolacion","Beautiful 4-Bedroom House For Sale at El Monte Verde, Consolacion",29000000,4,4,304,356,95394.73684,81460.67416,7250000,1,0.853932584,N/A,N/A
NCR,TRUE,Ncr,Quezon City,"Kaligayahan, Quezon City",Modern and Elegant Townhouse for Sale at New Haven Village in Quezon City,10280000,5,3,197,77,52182.74112,133506.4935,2056000,1.666666667,2.558441558,14.7383609,121.0508834
N/A,FALSE,N/A,Angeles,Angeles,Brand New Modern Contemporary House with Swimming Pool in Angeles City,15700000,4,3,165,220,95151.51515,71363.63636,3925000,1.333333333,0.75,15.1389351,120.5875321
N/A,FALSE,N/A,San Fernando,"Telabastagan, San Fernando","Brand New, Semi-furnished Modern House and Lot in San Fernando, Pampanga",10000000,4,3,128,150,78125,66666.66667,2500000,1.333333333,0.853333333,15.1142829,120.6088717
NCR,TRUE,Ncr,Pasig,"Ugong, Pasig","3-Storey Brand New 5BR Townhouse in Valle Verde 6, Pasig City for Sale | Unit 3",100000000,5,5,460,190,217391.3043,526315.7895,20000000,1,2.421052632,14.5841307,121.0732458
N/A,FALSE,N/A,Mabalacat,"Clark, Mabalacat","For Sale: Luxury House with Big Garden Mabalacat, Pampanga",19000000,3,3,245,433,77551.02041,43879.90762,6333333.333,1,0.565819861,15.1920323,120.579523
N/A,FALSE,N/A,Angeles,"Cuayan, Angeles",Brand new House w/ swimming pool For Sale in Angeles Pamp. near Clark,12800000,3,3,172,165,74418.60465,77575.75758,4266666.667,1,1.042424242,15.149137,120.5458117
N/A,FALSE,N/A,Bacoor,"Ayala Southvale Primera Bacoor, Cavite Molino I, Bacoor",Ayala Southvale Primera House and Lot for Sale,70000000,4,4,480,518,145833.3333,135135.1351,17500000,1,0.926640927,N/A,N/A
NCR,TRUE,Ncr,Muntinlupa,"Cupang, Muntinlupa","5 Bedrooms House for Sale in Hillsborough, Alabang Village, Muntinlupa",66000000,5,5,500,450,132000,146666.6667,13200000,1,1.111111111,14.4378843,121.0503212
N/A,FALSE,N/A,Calamba,"Makiling, Calamba","L-R-1-829- Acquired Property for Sale in Lot 3, Block 1, Road Lot 3, Woodlands Subd., Brgy. Viga, Calamba City, Laguna - Retail",3354800,N/A,N/A,149,132,22515.43624,25415.15152,N/A,N/A,1.128787879,14.1544126,121.1368026
N/A,FALSE,N/A,Paranaque,"B.F. Homes, Paranaque","2-Storey House for Sale in BF Homes, Parañaque City, Metro Manila",25000000,5,4,300,280,83333.33333,89285.71429,5000000,1.25,1.071428571,14.4462789,121.0274109
NCR,TRUE,Ncr,Quezon City,"Tandang Sora, Quezon City","3 Bedroom Townhouse with Garage in Nia Village, Quezon City",10900000,3,3,140,80,77857.14286,136250,3633333.333,1,1.75,14.6818637,121.0322006
NCR,TRUE,Ncr,Pasig,"Ugong, Pasig","For Sale : Green Valley Townhomes in Valle Verde, Pasig City",36500000,4,3,240,170,152083.3333,214705.8824,9125000,1.333333333,1.411764706,14.5841307,121.0732458
N/A,FALSE,N/A,San Fernando,"Biday, San Fernando",3BR Beautiful Tuscany Estate Exclusive Subdivision House and Lot Package (NRFO),5364000,3,2,80,81,67050,66222.22222,1788000,1.5,0.987654321,16.639055,120.3249608
N/A,FALSE,N/A,Silang,"Inchican, Silang","Ayala Westgrove Heights Ridge House With An Elevator, Silang For Sale",89000000,4,4,600,396,148333.3333,224747.4747,22250000,1,1.515151515,14.2510549,121.0527366
N/A,FALSE,N/A,Laurel,"San Gregorio, Laurel","2BR Fairway Townhouse For Sale in Canyon Woods Residential, Laurel",5000000,2,3,120,82,41666.66667,60975.60976,2500000,0.666666667,1.463414634,14.0296242,120.8855456
NCR,TRUE,Ncr,Quezon City,"Culiat, Quezon City",Culiat (Area in Quezon City) near Visayas Avenue 3 Bedroom 2 Storey Townhouse,9500000,3,3,136.5,83.73,69597.0696,113459.9307,3166666.667,1,1.630240057,14.6679617,121.0565912
N/A,FALSE,N/A,Calamba,"Canlubang, Calamba","Mirala Nuvali 6 Bedrooms Modern Contemporary House For Sale, Calamba, Laguna",35000000,6,7,400,367,87500,95367.84741,5833333.333,0.857142857,1.089918256,14.2160319,121.1080378
N/A,FALSE,N/A,Las Pinas,"Pilar, Las Pinas","Brand New Renovated House for Sale in Pilar Village, Las Piñas City",9500000,2,2,145,192,65517.24138,49479.16667,4750000,1,0.755208333,14.4252635,121.0058656
N/A,FALSE,N/A,Mabalacat,"Santa Maria, Mabalacat","Fully Furnished House & Lot in Buena Vista Subdivision, Mabalacat for Sale!",19000000,3,3,245,433,77551.02041,43879.90762,6333333.333,1,0.565819861,15.2270079,120.5922007
N/A,FALSE,N/A,Silang,"Puting Kahoy, Silang",Ayala Westgrove Heights Silang House For Sale 4-BR Brand New Modern Contemporary,60000000,4,4,446,352,134529.148,170454.5455,15000000,1,1.267045455,14.2158649,121.0316311
NCR,TRUE,Ncr,Quezon City,"Teachers Village East, Quezon City",House and Lot in Teachers Village,33000000,3,N/A,N/A,412,N/A,80097.08738,11000000,N/A,N/A,14.6442313,121.059698
NCR,TRUE,Ncr,Muntinlupa,"katarungan Poblacion, Muntinlupa",Brand New 3 Storey Duplex Katarungan Village,8000000,4,4,210,78,38095.2381,102564.1026,2000000,1,2.692307692,14.3889191,121.0255267
N/A,FALSE,N/A,Las Pinas,"Talon Dos, Las Pinas",Well Maintained House for Sale in BF Resort Village Las Piñas,25000000,6,6,380,420,65789.47368,59523.80952,4166666.667,1,0.904761905,14.4330886,120.9847045
N/A,FALSE,N/A,Dinalupihan,"Maligaya, Dinalupihan","Rest House farm for sale in Maligaya, Dinalupihan, Bataan",14000000,4,3,200,10000,70000,1400,3500000,1.333333333,0.02,14.86259055,120.4264051
N/A,FALSE,N/A,Paranaque,"Don Bosco, Paranaque","Ready For Occupancy Townhouse Unit Located for sale in Betterliving, Parañaque",14000000,4,4,225,118,62222.22222,118644.0678,3500000,1,1.906779661,14.4843304,121.0314209
N/A,FALSE,N/A,Morong,"Sabang, Morong","Tropical Minimalist House For Sale in Anvaya Cove, Morong, Bataan",65000000,4,4,400,575,162500,113043.4783,16250000,1,0.695652174,14.6963675,120.2529414
NCR,TRUE,Ncr,Quezon City,"Pasong Tamo, Quezon City","Townhouse for sale in Pasong Tamo, Tandang Sora Quezon City Near Congressional",7300000,3,3,91.6,47.9,79694.32314,152400.8351,2433333.333,1,1.912317328,14.6827233,121.0617082
N/A,FALSE,N/A,Bacoor,"Mambog II, Bacoor","5 Bedroom House for Sale in Bacoor Boulevard, Cavite - floor free community",25000000,5,5,232.14,175,107693.6332,142857.1429,5000000,1,1.326514286,14.4243574,120.9513831
N/A,FALSE,N/A,Taytay,"San Juan, Taytay",4BR Brand New Duplex House with Overlooking View for sale in Taytay,10400000,4,3,190,110,54736.84211,94545.45455,2600000,1.333333333,1.727272727,14.5585639,121.1360313
NCR,TRUE,Ncr,Quezon City,"Fairview, Quezon City","4.75M 3BR Townhouse Unit with 1 Car Garage for Sale in Fairview, Quezon City",4750000,3,2,91.19,60,52089.04485,79166.66667,1583333.333,1.5,1.519833333,14.7055228,121.0742821
N/A,FALSE,N/A,Tagaytay,"Francisco, Tagaytay","For Sale : 4-Bedrooms House and Lot in Tagaytay City, Cavite",14500800,4,2,120,240,120840,60420,3625200,2,0.5,14.1368264,120.986852
N/A,FALSE,N/A,Iloilo,"Sta. Cruz, Arevalo, Iloilo City Mohon, Iloilo",For Sale 4-Bedroom House at an Exclusive Subdivision in Iloilo City,7900000,4,4,175,240,45142.85714,32916.66667,1975000,1,0.729166667,N/A,N/A
N/A,FALSE,N/A,Dagupan,"Bonuan Boquig, Dagupan",Dagupan City 4BR Customized & Modern Design House and Lot Package,5730000,4,2,100,190,57300,30157.89474,1432500,2,0.526315789,16.0774984,120.3580251
N/A,FALSE,N/A,Los Banos,"Lalakay, Los Banos","Private Hot Spring Resort in Los Baños, Laguna - Corner lot",28500000,5,4,300,321,95000,88785.04673,5700000,1.25,0.934579439,14.1729436,121.2142216
N/A,FALSE,N/A,Baguio,"Camp 7, Baguio","Charming House and Lot For Sale in Camp 7, Baguio City, Benguet",25000000,5,3,250,183,100000,136612.0219,5000000,1.666666667,1.366120219,16.3823953,120.6020345
N/A,FALSE,N/A,Paranaque,"San Isidro, Paranaque","For Sale rent to own Townhouse near Patts College, SM BF, Jaka Plaza, Parañaque",4660000,2,2,36,38,129444.4444,122631.5789,2330000,1,0.947368421,14.4711274,121.0076663
N/A,FALSE,N/A,Paranaque,"Marcelo Green Village, Paranaque, National Capital Region, Philippines Marcelo Green Village, Paranaque","new price 16.5m only marcelo bungalow, parañaque",16500000,4,4,250,370,66000,44594.59459,4125000,1,0.675675676,N/A,N/A
NCR,TRUE,Ncr,Pasig,"San Miguel, Pasig","3-Bedroom Duplex House and Lot For Sale in San Miguel, Pasig City",7000000,3,2,100.3,72,69790.62812,97222.22222,2333333.333,1.5,1.393055556,14.5658684,121.0855568
N/A,FALSE,N/A,Paranaque,"Merville, Paranaque",3-Bedroom Merville House Property for Sale in Parañaque City,38000000,3,3,330,420,115151.5152,90476.19048,12666666.67,1,0.785714286,14.501909,121.0266683
N/A,FALSE,N/A,Binan,"San Antonio, Binan","Affordable 2 Bedroom House and lot for sale in St. San Antonio, Biñan, Laguna",2650000,2,1,43,45,61627.90698,58888.88889,1325000,2,0.955555556,14.327945,121.0912883
NCR,TRUE,Ncr,San Juan,"Calubcub II, San Juan","A White Beachfront Resthouse for Sale in San Juan, Batangas",85000000,5,6,1080,1700,78703.7037,50000,17000000,0.833333333,0.635294118,13.7367475,121.420371
N/A,FALSE,N/A,Baguio,"Loakan Proper, Baguio","2 Story House and Lot for sale in Baguio, Benguet",7900000,4,2,90,100,87777.77778,79000,1975000,2,0.9,16.3754537,120.613781
N/A,FALSE,N/A,Davao,"Tugbok, Davao",House And Lot In Tugbok,20000000,3,2,200,281,100000,71174.37722,6666666.667,1.5,0.711743772,7.1035383,125.4948467
N/A,FALSE,N/A,Angeles,Angeles,"Fully Furnished 4-Bedroom House and Lot for Sale in Angeles City, Pampanga",24000000,4,4,290,246,82758.62069,97560.97561,6000000,1,1.178861789,15.1389351,120.5875321
N/A,FALSE,N/A,Carcar,"Liburon, Carcar","WJV Heights Bare Unit 2-Storey Townhouse for Sale in Liburon, Carcar City",2350000,3,1,47,40,50000,58750,783333.3333,3,1.175,10.1169892,123.6525065
N/A,FALSE,N/A,San Fernando,"Biday, San Fernando",4BR Beautiful Tuscany Estate Exclusive Subdivision Housefor sale in San Fernando,8691000,4,3,143,94,60776.22378,92457.44681,2172750,1.333333333,1.521276596,16.639055,120.3249608
NCR,TRUE,Ncr,Pasig,"San Miguel, Pasig",Newly painted House and Lot for Sale in Greenwoods Executive Village Pasig City,26950000,5,N/A,500,362,53900,74447.51381,5390000,N/A,1.38121547,14.5658684,121.0855568
N/A,FALSE,N/A,San Fernando,"Biday, San Fernando","House and 2 Lots Package for sale (RFO) in Tuscany Estate, San Fernando",10542000,3,2,134,188,78671.64179,56074.46809,3514000,1.5,0.712765957,16.639055,120.3249608
N/A,FALSE,N/A,Paranaque,"Don Bosco, Paranaque",BLS2021-033 | For sale| 2-Storey Single Detached Duplex House  in Parañaque,18000000,6,6,235.5,210,76433.12102,85714.28571,3000000,1,1.121428571,14.4843304,121.0314209
NCR,TRUE,Ncr,Mandaluyong,"Plainview, Mandaluyong",Townhouse For sale in Mandaluyong city 3 Car garage,22800000,4,4,228,55,100000,414545.4545,5700000,1,4.145454545,14.5766961,121.034781
N/A,FALSE,N/A,Baguio,"Bakakeng North, Baguio",Large House for sale Exquisite Haven in Baguio City! Your Dream Lifestyle Awaits,20000000,4,3,280,600,71428.57143,33333.33333,5000000,1.333333333,0.466666667,N/A,N/A
N/A,FALSE,N/A,Baguio,"Camp 7, Baguio",Baguio City Overlooking Customized & Modern Design House and Lot Package,17970000,5,3,150,335,119800,53641.79104,3594000,1.666666667,0.447761194,16.3823953,120.6020345
N/A,FALSE,N/A,Paranaque,"B. F. Homes, Paranaque, National Capital Region, Philippines B.F. Homes, Paranaque","For Sale : 5BR House and Lot in BF Homes, Parañaque City | 1DS-064",45000000,5,5,459.32,308,97970.91352,146103.8961,9000000,1,1.491298701,N/A,N/A
N/A,FALSE,N/A,Tagaytay,"Mendez Crossing East, Tagaytay","For sale Townhouse Property Near Tagaytay, Cavite",2044125,3,1,54,50,37854.16667,40882.5,681375,3,1.08,14.0986539,120.9217945
N/A,FALSE,N/A,Antipolo,"Mayamot, Antipolo","For Sale: Modern & Elegant Townhouse in Vermont Royale Executive Village, Rizal",12500000,4,3,211,90,59241.70616,138888.8889,3125000,1.333333333,2.344444444,14.6248348,121.1213588
N/A,FALSE,N/A,Cebu,"Guada Plains Guadalupe, Cebu",5 Bedroom Modern High End Interior House in Guadalupe,25000000,5,4,211,182,118483.4123,137362.6374,5000000,1.25,1.159340659,N/A,N/A
NCR,TRUE,Ncr,San Juan,"Panicsican, San Juan",San Juan 4BR Near the Beach  Modern Design House and Lot Package (RFO),9750000,4,2,148,140,65878.37838,69642.85714,2437500,2,1.057142857,16.66243945,120.3306378
N/A,FALSE,N/A,San Pedro,"San Antonio, San Pedro","RFO House and Lot for sale in San Pedro, Laguna near SLEX-MCX, Munt., Alabang",7500000,5,3,188,197,39893.61702,38071.06599,1500000,1.666666667,0.954314721,14.3565545,121.0252281
N/A,FALSE,N/A,Binan,"San Francisco, Binan","4 Bedroom House and Lot for sale at South Breeze in Biñan, Laguna (Federique)",13070000,4,3,147,304,88911.56463,42993.42105,3267500,1.333333333,0.483552632,14.3332614,121.0557498
NCR,TRUE,Ncr,Quezon City,"Cirilo Street, Isidora Hills Subdivision Holy Spirit, Quezon City",For Sale 4-Bedroom House & Lot along Cirilo Street near Don Antonio Quezon City,26000000,4,3,110,476,236363.6364,54621.84874,6500000,1.333333333,0.231092437,N/A,N/A
